GEOID20,District
34017060106,33
34017060109,33
34017060301,33
34017060209,33
34017060207,33
34017060206,33
34017060308,33
34017060203,33
34017060204,33
34017060205,33
34017060105,33
34017040303,33
34017040304,33
34017040305,33
34017051002,33
34017060208,33
34017060108,33
34017060107,33
34017060310,33
34017040403,33
34003250003,37
34003250001,37
34003250007,37
34003020006,37
34003300002,37
34003020002,37
34003300003,37
34003300001,37
34003020004,37
34003020003,37
34003250004,37
34003095008,37
34003095013,37
34003095019,37
34003010001,39
34003130002,39
34003035005,39
34003265004,39
34003215003,39
34003200003,39
34003200001,39
34003200002,39
34003275001,39
34003340001,39
34003235003,39
34003235002,39
34031040402,35
34031040401,35
34031040409,35
34031015006,35
34031015004,35
34031015005,35
34031015001,35
34031040107,35
34031050003,35
34031050004,35
34031050002,35
34031020101,40
34031015003,35
34031030005,35
34031030006,35
34031030003,35
34031030001,35
34003085014,38
34003110006,38
34003110008,38
34003110005,38
34031030002,35
34031030007,35
34031020304,35
34003350004,40
34003350008,40
34031040112,35
34031040106,35
34031040201,35
34031040203,35
34031040111,35
34031040202,35
34031040204,35
34031075008,25
34031075009,25
34003350010,40
34003350005,40
34003350006,40
34003350002,40
34003350007,40
34003100001,40
34003165003,39
34003165013,39
34031040206,35
34031040205,35
34031040108,35
34031070407,40
34003165001,39
34003165012,39
34003165002,39
34003165011,39
34031015002,35
34031070504,40
34031030004,35
34031070604,40
34031070309,40
34003240005,39
34003240008,39
34003240003,39
34003165005,39
34003165014,39
34003165004,39
34003350003,40
34003100006,40
34003100004,40
34003100005,40
34003100003,40
34003100002,40
34031055009,26
34031055001,26
34031055006,26
34003340003,39
34003340002,39
34003165006,39
34003165007,39
34003210007,39
34003210008,39
34031055007,26
34003210002,39
34003210001,39
34031040105,35
34031075007,25
34027075006,25
34027155011,26
34027155008,26
34027075005,25
34031055004,26
34031065003,26
34031065004,26
34031065002,26
34031065007,26
34031065005,26
34031065001,26
34003210004,39
34003210005,39
34003210006,39
34031055008,26
34031065008,26
34031065006,26
34027080102,26
34027155010,26
34027155009,26
34031045002,26
34031070105,40
34031070601,40
34003210003,39
34031070605,40
34031045001,26
34031005003,26
34031005004,26
34027165001,26
34031045003,26
34027015001,25
34027165003,26
34031045004,26
34031070603,40
34031070606,40
34027015002,25
34027155006,26
34027155012,26
34027075002,25
34027015004,25
34027015003,25
34027015005,25
34031045005,26
34031045006,26
34031070303,40
34031070305,40
34031070308,40
34027155007,26
34027155005,26
34031070602,40
34031070503,40
34031070401,40
34031070304,40
34031070306,40
34031070307,40
34031070607,40
34031070104,40
34031070402,40
34031070302,40
34031070301,40
34031055005,26
34031055002,26
34003220005,38
34003070005,39
34003230012,38
34003335007,39
34003070004,39
34003135003,39
34003335001,39
34003335003,39
34003135002,39
34003135004,39
34003335002,39
34003335004,39
34003330001,39
34003330005,39
34003050011,39
34003130001,39
34003050009,39
34003330006,39
34003330002,39
34003330004,39
34003140002,39
34003290002,39
34003350009,40
34031020402,40
34031020403,40
34003230017,38
34003230018,38
34003230019,38
34003230020,38
34003165010,39
34003290001,39
34003240007,39
34003235001,39
34003135005,39
34003070003,39
34003070002,39
34003265003,39
34003265005,39
34003320005,39
34003255011,40
34003140001,39
34003315004,39
34003120003,39
34003205001,39
34003315001,39
34003340004,39
34003315005,39
34003315003,39
34003135006,39
34003320006,39
34003320004,39
34003230003,38
34003260002,38
34003260001,38
34003230009,38
34003230011,38
34003230008,38
34003230010,38
34003255003,40
34003255001,40
34003205002,39
34003035006,39
34003035002,39
34003005003,39
34003330003,39
34003335008,39
34003230007,38
34003110002,38
34003110001,38
34003230004,38
34003260003,38
34003235006,39
34003235005,39
34003180003,39
34003190009,38
34003190008,38
34003190007,38
34003190006,38
34003230002,38
34003230005,38
34003235004,39
34003180001,39
34003180002,39
34003170002,38
34003260007,38
34003170003,38
34003220004,38
34003240001,39
34003240004,39
34003005004,39
34003085005,38
34003085013,38
34003085011,38
34003085007,38
34003085012,38
34003085006,38
34003085001,38
34003085016,38
34003085017,38
34003085010,38
34003085015,38
34003067006,35
34003067007,35
34003255010,40
34003255013,40
34003255018,40
34003255009,40
34003255007,40
34003255002,40
34003255008,40
34003255012,40
34003255017,40
34003255016,40
34003175005,39
34003175003,39
34003255004,40
34003175001,39
34003255014,40
34003140003,39
34003255006,40
34003255005,40
34003110003,38
34003175004,39
34003175002,39
34003110004,38
34003350001,40
34003230013,38
34003230014,38
34031020303,40
34003085021,38
34003085019,38
34003085020,38
34003085022,38
34003085018,38
34031020201,40
34003067005,35
34031040411,35
34031040306,35
34003067004,35
34031040312,35
34031040311,35
34031040103,35
34003085002,38
34031040305,35
34031040408,35
34031040407,35
34031040502,35
34031040503,35
34031040501,35
34031040406,35
34031040403,35
34031040604,35
34031040110,35
34031050001,35
34031020102,40
34031040410,35
34031040304,35
34031040302,35
34031040504,35
34031040405,35
34031040310,35
34031040404,35
34031040308,35
34031040307,35
34031040506,35
34003285010,38
34003255015,40
34003315002,39
34003240002,39
34003240006,39
34003050003,39
34003050008,39
34003050006,39
34003220006,38
34003335005,39
34003220003,38
34003035004,39
34003050007,39
34003050005,39
34003120002,39
34003035003,39
34003190002,38
34003050004,39
34003035001,39
34003045001,39
34003120001,39
34003050002,39
34003015001,38
34003050001,39
34003015002,38
34003015005,38
34003015003,38
34003015007,38
34003015008,38
34003015006,38
34003190005,38
34003040004,39
34003040005,39
34003335006,39
34003265001,39
34003015017,38
34003015004,38
34003305002,37
34003040001,39
34003040006,39
34003015014,38
34003015016,38
34003015015,38
34003305004,37
34003050010,39
34003305007,37
34003305009,37
34003190004,38
34003190003,38
34003015010,38
34003015013,38
34003070006,39
34003070001,39
34003135001,39
34003305006,37
34003305003,37
34003305001,37
340076066001015,40
340076066001016,40
340076066001020,40
340076066001021,40
340076066001022,40
340076066001023,40
340076066001024,40
340076066001025,40
340076066001026,40
340076066001029,40
340076066001030,40
340076066001031,40
340076066001044,40
340076066001045,40
340076026012022,40
340076026012041,40
340076065001000,40
340076032014000,40
340076032014001,40
340076032014002,40
340076032014003,40
340076032014004,40
340076032014005,40
340076032014006,40
340076032014007,40
340076032014008,40
340076032014009,40
340076032014010,40
340076032014011,40
340076032014012,40
340076032014013,40
340076032014014,40
340076032014015,40
340076032014016,40
340076032014017,40
340076032014018,40
340076032014019,40
340076032014020,40
340076032014021,40
340076032014022,40
340076032014023,40
340076032014024,40
340076032022000,40
340076032022001,40
340076032022002,40
340076032022003,40
340076032022005,40
340076032022006,40
340076032022007,40
340076032022008,40
340076032022009,40
340076032022010,40
340076032022011,40
340076032022012,40
340076032022014,40
340076032023015,40
340076032023016,40
340076032023017,40
340076032023018,40
340076032023019,40
340076032023020,40
340076032023021,40
340076032023022,40
340076032023023,40
340076032023024,40
340057029142029,40
340057030001000,40
340057030001035,40
340057030003005,40
340057030003006,40
340057030003007,40
340057030003008,40
340057030003009,40
340057030003010,40
340057030003011,40
340057030003012,40
340057030003013,40
340057030003014,40
340057030003015,40
340057030003016,40
340057030003017,40
340057030003018,40
340057030003019,40
340057030003020,40
340057030003022,40
340057030003023,40
340057030003024,40
340057030003025,40
340057030003026,40
340057030003027,40
340057030003043,40
340057030003053,40
340057030003054,40
340057030003056,40
340057030003057,40
340057030003058,40
340057030003059,40
340057030003060,40
340057030003061,40
340259900000008,40
340259900000009,40
340259900000001,40
340259900000002,40
340259900000003,40
340259900000004,40
340259900000005,40
340259900000006,40
340259900000007,40
340259900000010,40
340390336001000,40
340390336001001,40
340390336001002,40
340390336001003,40
340390336001004,40
340390336001005,40
340390336001006,40
340390336001007,40
340390336001008,40
340390336001009,40
340390336001010,40
340390336001011,40
340390336001012,40
340390336001013,40
340390336001014,40
340390336001015,40
340390336002009,40
340390336002010,40
340390336002027,40
340390336002028,40
340390336002029,40
340390336002030,40
340390336002031,40
340390336002032,40
340390336002033,40
340390336002034,40
340390336002035,40
340390338004013,40
340130231001000,40
340130231001001,40
340130231001002,40
340130231001006,40
340130231001007,40
340130231001008,40
340130231001009,40
340130231001010,40
340130050001003,40
340130050001010,40
340130050001011,40
340130050001012,40
340130050001013,40
340130050001014,40
340130050002000,40
340130050002001,40
340130050002002,40
340130050002003,40
340130050002005,40
340130232001002,40
340130232001003,40
340130232001004,40
340130232001005,40
340130232001006,40
340130232001007,40
340130232001008,40
340130048021000,40
340130048023000,40
340130048023001,40
340130048023002,40
340130048023003,40
340130048023004,40
340130048023005,40
340130048023006,40
340130048023007,40
340130048023008,40
340130048023009,40
340130048023010,40
340130048023011,40
340130048023012,40
340130048023013,40
340130048023014,40
340130048023015,40
340130019001000,40
340130019001002,40
340130019001003,40
340130019001008,40
340130019001009,40
340130019001010,40
340130019001011,40
340130019001012,40
340130019001013,40
340130019001014,40
340130019001017,40
340130019001018,40
340130019001019,40
340130037001011,40
340130037001012,40
340130037001013,40
340130037001014,40
340130231002000,40
340130231002001,40
340130231002002,40
340130231002004,40
340130231002005,40
340130231002006,40
340130231002007,40
340130231002008,40
340130026001000,40
340130026001001,40
340130026001002,40
340130026001003,40
340130026001004,40
340130026001005,40
340130026001006,40
340130026001007,40
340130026001011,40
340130231001003,40
340130231001004,40
340130231001005,40
340130231002003,40
340130028001002,40
340130028001003,40
340130028001004,40
340130028001005,40
340130028001006,40
340130028001010,40
340130038002000,40
340130038002001,40
340130038002002,40
340130038002003,40
340130038002004,40
340130038002005,40
340130038002011,40
340130230001008,40
340130230001009,40
340130230001010,40
340130230002006,40
340130230002007,40
340130230002008,40
340130230002009,40
340130230002010,40
340130057001045,40
340130227002000,40
340130227002002,40
340130227002003,40
340130057001029,40
340130057001030,40
340130057001031,40
340130057001032,40
340130057001033,40
340130057001034,40
340130057001035,40
340130057001036,40
340130057001037,40
340130057001038,40
340130057001039,40
340130057001040,40
340130057001041,40
340130057001042,40
340130057001043,40
340130057001044,40
340130057001046,40
340130057001047,40
340130057001048,40
340130057001049,40
340130057001050,40
340130057001051,40
340130057001052,40
340130057001053,40
340130057001054,40
340130057001055,40
340130057002001,40
340130057002004,40
340130057002005,40
340130227002001,40
340130227002004,40
340130227003003,40
340130227003007,40
340130227003008,40
340130227003009,40
340130227003010,40
340130227003011,40
340130227003012,40
340139802001017,40
340139802001021,40
340139802001022,40
340139802001023,40
340139802001024,40
340139802001061,40
340139802001062,40
340139802001063,40
340139802001064,40
340139802001065,40
340139802001066,40
340139802001067,40
340139802001068,40
340139802001071,40
340139802001072,40
340139802001073,40
340139802001074,40
340139802001075,40
340139802001076,40
340139802001077,40
340139802001078,40
340139802001079,40
340139802001080,40
340139802001081,40
340139802001110,40
340139802001111,40
340139802001112,40
340139802001113,40
340139802001114,40
340139802001115,40
340139802001116,40
340139802001117,40
340139802001118,40
340139802001119,40
340139802001120,40
340139802001121,40
340139802001124,40
340139802001126,40
340130018001001,40
340130018001003,40
340130018001004,40
340130038001004,40
340130038001005,40
340130038001006,40
340130038001007,40
340130028001007,40
340130028001008,40
340130028001009,40
340130028001011,40
340130028001012,40
340130028001013,40
340130028001014,40
340130038002009,40
340130038002010,40
340130018001000,40
340130018001002,40
340130018001005,40
340130018001006,40
340130018002000,40
340130018002001,40
340130018002002,40
340130018002003,40
340130018002004,40
340130018002005,40
340130018002006,40
340130018002007,40
340130018002008,40
340170031012000,40
340170031022002,40
340170027003001,40
340170027003002,40
340170027003003,40
340170027003004,40
340170040001000,40
340170040001001,40
340170040001002,40
340170040001003,40
340170040001004,40
340170040001005,40
340170040001006,40
340170040001008,40
340170030002002,40
340170030002003,40
340170030003001,40
340170030003002,40
340170064002001,40
340170065001016,40
340170073002003,40
340170073002011,40
340170073002016,40
340170073002014,40
340170073002015,40
340170027002001,40
340170027002002,40
340170027002007,40
340170027004003,40
340170027004004,40
340170028005001,40
340170064002000,40
340170030003003,40
340170030003004,40
340170031011000,40
340170031012001,40
340170031012002,40
340170031022001,40
340170027001008,40
340170027001010,40
340170027001011,40
340170027001012,40
340170030002001,40
340170064003004,40
340170064003005,40
340170065001017,40
340170073001000,40
340170073001001,40
340170073001002,40
340170073002000,40
340170073002001,40
340170073002002,40
340170074002000,40
340170074002001,40
340170074002002,40
340170075004000,40
340170075004001,40
340170075004002,40
340170075004003,40
340170027001013,40
340170028005000,40
340170064001000,40
340170064001001,40
340170064001002,40
340170064001003,40
340170064001004,40
340170064001005,40
